sweep,magnetizzazione_su_spin
500,0.039062
1000,-0.468750
1500,0.601562
2000,-0.054688
2500,0.835938
3000,0.007812
3500,0.820312
4000,0.671875
4500,-0.570312
5000,0.468750
5500,0.273438
6000,0.109375
6500,0.625000
7000,-0.484375
7500,-0.687500
8000,0.820312
8500,0.609375
9000,0.375000
9500,-0.460938
10000,-0.804688
10500,0.875000
11000,-0.562500
11500,0.179688
12000,0.750000
12500,-0.648438
13000,-0.492188
13500,0.804688
14000,0.460938
14500,0.546875
15000,-0.468750
15500,0.578125
16000,0.515625
16500,-0.742188
17000,0.796875
17500,0.562500
18000,-0.609375
18500,-0.765625
19000,0.578125
19500,-0.804688
20000,-0.203125
20500,0.015625
21000,0.554688
21500,-0.515625
22000,-0.429688
22500,0.085938
23000,-0.601562
23500,-0.640625
24000,-0.781250
24500,0.765625
25000,-0.820312
25500,0.328125
26000,-0.406250
26500,0.664062
27000,-0.375000
27500,0.421875
28000,-0.429688
28500,0.382812
29000,-0.804688
29500,-0.531250
30000,-0.460938
30500,0.609375
31000,0.875000
31500,0.507812
32000,-0.500000
32500,-0.789062
33000,-0.765625
33500,0.945312
34000,0.687500
34500,0.523438
35000,0.664062
35500,0.750000
36000,-0.531250
36500,-0.734375
37000,-0.664062
37500,-0.585938
38000,-0.585938
38500,-0.507812
39000,-0.820312
39500,-0.835938
40000,0.492188
40500,0.640625
41000,0.023438
41500,-0.492188
42000,-0.820312
42500,0.617188
43000,0.703125
43500,0.617188
44000,-0.359375
44500,-0.562500
45000,0.679688
45500,0.210938
46000,0.554688
46500,-0.828125
47000,-0.460938
47500,-0.382812
48000,0.546875
48500,-0.562500
49000,0.562500
49500,-0.843750
50000,-0.429688
