sweep,magnetizzazione_su_spin
500,0.937500
1000,0.968750
1500,0.945312
2000,0.992188
2500,0.968750
3000,0.937500
3500,0.992188
4000,0.976562
4500,0.906250
5000,0.960938
5500,0.953125
6000,0.984375
6500,1.000000
7000,0.984375
7500,0.921875
8000,0.968750
8500,0.945312
9000,0.898438
9500,0.984375
10000,0.906250
10500,0.953125
11000,0.929688
11500,0.929688
12000,0.921875
12500,0.984375
13000,0.968750
13500,0.945312
14000,0.976562
14500,0.859375
15000,0.921875
15500,0.960938
16000,0.992188
16500,0.953125
17000,0.953125
17500,0.968750
18000,0.968750
18500,0.968750
19000,0.984375
19500,0.976562
20000,0.914062
20500,0.992188
21000,0.968750
21500,0.937500
22000,0.976562
22500,0.953125
23000,0.906250
23500,1.000000
24000,0.945312
24500,0.906250
25000,0.984375
25500,0.921875
26000,0.945312
26500,0.921875
27000,0.929688
27500,0.976562
28000,0.968750
28500,0.929688
29000,0.984375
29500,0.992188
30000,0.984375
30500,0.906250
31000,0.960938
31500,0.976562
32000,0.945312
32500,0.968750
33000,0.906250
33500,0.953125
34000,0.960938
34500,0.906250
35000,0.984375
35500,0.921875
36000,0.906250
36500,0.968750
37000,0.929688
37500,0.953125
38000,0.945312
38500,0.960938
39000,0.984375
39500,0.937500
40000,0.835938
40500,0.953125
41000,0.984375
41500,0.882812
42000,0.953125
42500,0.976562
43000,0.976562
43500,0.953125
44000,0.945312
44500,0.945312
45000,0.960938
45500,0.929688
46000,0.937500
46500,0.968750
47000,0.906250
47500,0.945312
48000,0.976562
48500,0.960938
49000,0.937500
49500,0.968750
50000,0.968750
