sweep,magnetizzazione_su_spin
500,0.132812
1000,0.234375
1500,-0.070312
2000,-0.109375
2500,0.109375
3000,-0.093750
3500,-0.156250
4000,-0.179688
4500,0.070312
5000,0.554688
5500,-0.062500
6000,-0.031250
6500,-0.007812
7000,-0.273438
7500,0.250000
8000,-0.070312
8500,-0.078125
9000,-0.257812
9500,-0.015625
10000,0.031250
10500,0.039062
11000,-0.226562
11500,-0.257812
12000,-0.093750
12500,-0.156250
13000,0.343750
13500,-0.023438
14000,0.007812
14500,-0.093750
15000,-0.273438
15500,0.039062
16000,0.148438
16500,-0.195312
17000,-0.187500
17500,-0.093750
18000,0.453125
18500,0.148438
19000,0.140625
19500,0.132812
20000,-0.062500
20500,-0.125000
21000,0.015625
21500,-0.265625
22000,-0.281250
22500,0.062500
23000,-0.453125
23500,0.179688
24000,0.062500
24500,-0.132812
25000,-0.257812
25500,-0.125000
26000,0.054688
26500,-0.210938
27000,-0.046875
27500,-0.070312
28000,0.296875
28500,-0.039062
29000,-0.117188
29500,-0.109375
30000,0.054688
30500,-0.281250
31000,0.171875
31500,-0.085938
32000,0.109375
32500,0.265625
33000,0.054688
33500,0.046875
34000,0.390625
34500,-0.093750
35000,0.078125
35500,-0.085938
36000,-0.039062
36500,0.023438
37000,0.046875
37500,0.085938
38000,0.367188
38500,-0.164062
39000,0.101562
39500,-0.039062
40000,0.210938
40500,0.164062
41000,-0.140625
41500,0.234375
42000,0.250000
42500,0.070312
43000,-0.125000
43500,-0.007812
44000,-0.031250
44500,0.296875
45000,0.078125
45500,-0.070312
46000,0.164062
46500,-0.132812
47000,0.078125
47500,0.179688
48000,-0.210938
48500,-0.156250
49000,-0.289062
49500,-0.398438
50000,-0.242188
